id,category,rule,tokens,held_fraction,divergences,forward_passes,speedup,naive_salvage,correct,http_calls,chunk_calls,wasted_tokens
doc-table-new-department,doc_summary,"entropy_floor:tau=2.0,floor=1.0",73,0.4932,3,53,1.3774,0.5616,FAIL,8,6,0
doc-table-new-department,doc_summary,"entropy_floor:tau=2.5,floor=0.75",65,0.2308,4,71,0.9155,0.5616,FAIL,9,7,9
doc-table-new-department,doc_summary,"entropy_floor:tau=3.0,floor=0.5",65,0.2308,4,71,0.9155,0.5616,FAIL,9,7,9
doc-table-new-department,doc_summary,"entropy_floor:tau=3.0,floor=1.0",74,0.7027,3,40,1.85,0.5616,FAIL,8,4,0
doc-table-new-department,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",73,0.1918,5,84,0.869,0.5616,FAIL,8,6,0
doc-table-new-department,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",73,0.1918,5,84,0.869,0.5616,FAIL,8,6,0
doc-table-new-department,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",73,0.1918,5,84,0.869,0.5616,FAIL,8,6,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=1.75,29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.0,29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.25,29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.5,29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.75,29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=3.0,29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=2.0,floor=0.5",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=2.0,floor=1.0",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=2.5,floor=0.75",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=3.0,floor=0.5",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=3.0,floor=1.0",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",29,0.1379,2,30,0.9667,0.2069,pass,4,3,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=1.75,25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.0,25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.25,25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.5,25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.75,25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=3.0,25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=2.0,floor=0.5",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=2.0,floor=1.0",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=2.5,floor=0.75",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=3.0,floor=0.5",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=3.0,floor=1.0",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",25,0.84,1,10,2.5,0.96,pass,3,1,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=1.75,16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.0,16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.25,16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.5,16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.75,16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=3.0,16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=2.0,floor=0.5",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=2.0,floor=1.0",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=2.5,floor=0.75",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=3.0,floor=0.5",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=3.0,floor=1.0",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",16,0.5,2,19,0.8421,0.6875,pass,5,2,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=1.75,14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.0,14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.25,14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.5,14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.75,14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=3.0,14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=2.0,floor=0.5",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=2.0,floor=1.0",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=2.5,floor=0.75",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=3.0,floor=0.5",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=3.0,floor=1.0",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",14,0.7143,1,10,1.4,0.9286,pass,3,1,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=1.75,19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.0,19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.25,19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.5,19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.75,19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=3.0,19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=2.0,floor=0.5",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=2.0,floor=1.0",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=2.5,floor=0.75",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=3.0,floor=0.5",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=3.0,floor=1.0",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",19,0.7368,1,11,1.7273,0.8947,pass,3,1,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=1.75,22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.0,22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.25,22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.5,22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.75,22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=3.0,22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=2.0,floor=0.5",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=2.0,floor=1.0",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=2.5,floor=0.75",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=3.0,floor=0.5",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=3.0,floor=1.0",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",22,0.6818,1,13,1.6923,0.8182,pass,4,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=1.75,13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.0,13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.25,13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.5,13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.75,13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=3.0,13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=2.0,floor=0.5",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=2.0,floor=1.0",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=2.5,floor=0.75",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=3.0,floor=0.5",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=3.0,floor=1.0",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",13,0.9231,1,6,2.1667,0.9231,pass,2,1,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=1.75,22,0.6364,2,13,1.6923,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.0,22,0.6364,2,13,1.6923,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.25,22,0.6364,2,13,1.6923,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.5,23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.75,23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=3.0,23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=2.0,floor=0.5",23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=2.0,floor=1.0",23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=2.5,floor=0.75",23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=3.0,floor=0.5",23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=3.0,floor=1.0",23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",22,0.6364,2,13,1.6923,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",22,0.6364,2,13,1.6923,0.6364,pass,3,2,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",23,0.7826,2,11,2.0909,0.6364,pass,3,2,0
doc-typo-fix,doc_summary,entropy_scaled:tau=1.75,76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.0,76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.25,76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.5,76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.75,76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=3.0,76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=2.0,floor=0.5",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=2.0,floor=1.0",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=2.5,floor=0.75",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=3.0,floor=0.5",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=3.0,floor=1.0",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-typo-fix,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",76,0.9474,1,13,5.8462,0.4471,pass,3,1,0
doc-append-sentence,doc_summary,entropy_scaled:tau=1.75,104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.0,104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.25,104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.5,104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.75,104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,entropy_scaled:tau=3.0,104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"entropy_floor:tau=2.0,floor=0.5",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"entropy_floor:tau=2.0,floor=1.0",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"entropy_floor:tau=2.5,floor=0.75",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"entropy_floor:tau=3.0,floor=0.5",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"entropy_floor:tau=3.0,floor=1.0",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-append-sentence,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",104,0.4135,5,77,1.3506,0.4579,pass,10,8,0
doc-reword-middle,doc_summary,entropy_scaled:tau=1.75,83,0.7349,3,41,2.0244,0.3956,pass,9,5,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.0,83,0.7349,3,41,2.0244,0.3956,pass,9,5,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.25,76,0.8947,2,22,3.4545,0.3956,pass,5,2,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.5,76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.75,76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,entropy_scaled:tau=3.0,76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,"entropy_floor:tau=2.0,floor=0.5",76,0.8947,2,22,3.4545,0.3956,pass,5,2,0
doc-reword-middle,doc_summary,"entropy_floor:tau=2.0,floor=1.0",76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,"entropy_floor:tau=2.5,floor=0.75",76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,"entropy_floor:tau=3.0,floor=0.5",76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,"entropy_floor:tau=3.0,floor=1.0",76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-reword-middle,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",83,0.7349,3,41,2.0244,0.3956,pass,9,5,0
doc-reword-middle,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",83,0.7349,3,41,2.0244,0.3956,pass,9,5,0
doc-reword-middle,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",76,0.9474,1,14,5.4286,0.3956,pass,3,1,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=1.75,64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.0,64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.25,64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.5,64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.75,64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=3.0,64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=2.0,floor=0.5",64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=2.0,floor=1.0",65,0.4769,3,49,1.3265,0.4923,pass,10,7,2
doc-append-unrelated,doc_summary,"entropy_floor:tau=2.5,floor=0.75",65,0.4769,3,49,1.3265,0.4923,pass,10,7,2
doc-append-unrelated,doc_summary,"entropy_floor:tau=3.0,floor=0.5",65,0.4769,3,49,1.3265,0.4923,pass,10,7,2
doc-append-unrelated,doc_summary,"entropy_floor:tau=3.0,floor=1.0",65,0.4769,3,49,1.3265,0.4923,pass,10,7,2
doc-append-unrelated,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-append-unrelated,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",64,0.2969,4,65,0.9846,0.4923,pass,8,6,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=1.75,57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.0,57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.25,57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.5,57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.75,57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=3.0,57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=2.0,floor=0.5",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=2.0,floor=1.0",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=2.5,floor=0.75",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=3.0,floor=0.5",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=3.0,floor=1.0",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",57,1.0,0,4,14.25,1.0,pass,1,0,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=1.75,53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.0,53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.25,53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.5,53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.75,53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=3.0,55,0.7091,2,28,1.9643,0.6,pass,4,3,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=2.0,floor=0.5",55,0.7091,2,28,1.9643,0.6,pass,4,3,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=2.0,floor=1.0",55,0.7091,2,28,1.9643,0.6,pass,4,3,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=2.5,floor=0.75",55,0.7091,2,28,1.9643,0.6,pass,4,3,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=3.0,floor=0.5",55,0.7091,2,28,1.9643,0.6,pass,4,3,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=3.0,floor=1.0",55,0.7091,2,28,1.9643,0.6,pass,4,3,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",53,0.566,3,39,1.359,0.6,pass,7,5,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",55,0.7091,2,28,1.9643,0.6,pass,4,3,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=1.75,82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.0,82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.25,82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.5,82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.75,82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=3.0,82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=2.0,floor=0.5",82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=2.0,floor=1.0",120,0.825,1,33,3.6364,0.8537,pass,6,3,0
